name,lat,long,formatted_address,types
Audi Indonesia Dealer Resmi,-6.1245195,106.7534564,"Jl. Pantai Indah Selatan 1 Blok Da No.1A, RT.1/RW.6, Kapuk Muara, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14460, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Audi Kemayoran,-6.158127,106.8414413,"Jl. Angkasa, RT.5/RW.10, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom VW Audi Jakarta,-6.242513,106.862963,"Wisma Indomobil 1 Lt. 3, Jl. Letjen M.T. Haryono No.6, RW.6, Kp. Melayu, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Audi Wisma Indomobil - 081218018121,-6.242513,106.862963,"Jl MT Haryono kav 8, RW.6, Kp. Melayu, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Dealer Mobil Audi MT haryono,-6.2425402,106.8630534,"Jl. Letjen MT Haryono Kav. 8 Bidaracina Jatinegara Jakarta Timur DKI Jakarta, RW.6, Kampung Melayu, Jatinegara, RW.6, Kp. Melayu, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Audi All Jakarta,-6.1745127,106.8651682,"1, RT.1/RW.8, East Cempaka Putih, Cempaka Putih, Central Jakarta City, Jakarta 10510, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT. Garuda Mataram Motor,-6.2427873,106.8645647,"Wisma Indomobil Kav Jendral MT Haryono No4, MT Haryono Street No.11, RW.6, Kampung Melayu, Jatinegara, East Jakarta City, Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Sales Mobil Audi,-6.2424664,106.8636189,"Wisma Indomobil 1 Lt. 3, RW.6, Kp. Melayu, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Audi VW jakarta,-6.2929539,106.7846692,"Gedung Metropolitan Tower, Jalan R.A.Kartini, T. B. Simatupang, Gang C 1, Gg. RW No.RT.10, RT.10/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12320, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Irwan Audi Santoso,-6.293938,106.825268,"Jl. R.A.Kartini Jl. TB Simatupang No.Kav 14, RT.7/RW.4, Jati Padang, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
INDONESIA AUDI JAKARTA,-6.1585279,106.8414835,"Jalan Angkasa No.18bd, RT.1/RW.2, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 11610, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Audi Center Indonesia Jakarta,-6.1580277,106.8414885,"RT.5/RW.2, South Gunung Sahari, Kemayoran, Central Jakarta City, Jakarta 10610, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Prosvhera Entertain,-6.3499528,106.9123078,"Jalan Pondok Rangon Raya No.25, RT.7/RW.2, Pd. Ranggon, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13860, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
AUDI Karoseri,-6.317193,106.997303,"Jalan Benda No. 212 Padurenan Mustikajaya Bekasi Kota, Padurenan, Mustikajaya, Padurenan, Kec. Mustika Jaya, Kota Bks, Jawa Barat 17156, Indonesia","['store', 'point_of_interest', 'establishment']"
ATPM VW-AUDI BSD SERPONG,-6.274884,106.656924,"BSD Sektor VI Blok.201 Kav.3, Jl. Raya Serpong, Lengkong Karya, Tangerang, Kota Tangerang Selatan, Banten 15311, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
VW AUDI BSD (Sole Agent),-6.2763214,106.6589576,"Jalan Raya BSD Sektor VI Blok 201 Kav. 3, Bumi Serpong Damai Tangerang 15310, Ta, Lengkong Karya, Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15310, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Audi Motor,-6.207907,106.7957743,"Pus Onderdil Palmerah Bl A%2F42 Lt 3 Kemanggisan Palmerah Jakarta Barat DKI Jakarta, RT.3/RW.7, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
"Showroom Audi MT. Haryono (Sales, Service, Sparepart)",-6.2428053,106.864618,"Indomobil Tower Lantai Dasar, Jl. Letjen Mt. Haryono No.Kav. 11, RW.6, Cawang, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Audi Motor,-6.2204429,106.7246707,"Jl. Joglo Raya No.13, RT.6/RW.2, Joglo, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11640, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Audi Utama Indonesia. PT,-6.175926,106.840018,"Plaza Atrium Segitiga Senen 5th Floor, JL. Senen Raya, Blok E No. 135, RW.2, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Mobil VW Audi Jakarta,-6.2424922,106.863545,"Wisma Indomobil, RW.6, Kp. Melayu, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Cahaya Audi Gemilang,-6.2333749,106.9189084,"Jl. Swadaya VIII No.37, RT.13/RW.1, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Audi Volkswagen GSO Jakarta,-6.1585279,106.8414835,"Jl. Angkasa No.18, RT.1/RW.2, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Bengkel Quattro,-6.30955,106.8138,"Jl. Cilandak KKO No.1 A RT.014/08, Cilandak Ragunan, RT.1/RW.7, Ragunan, Pasar Minggu, South Jakarta City, Jakarta 12550, Indonesia","['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Audi Motor,-6.194696,106.786672,"Pasar Palmerah Lantai 3 Blok A No 42, RT.7/RW.1, Palmerah, Jakarta Pusat, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 10640, Indonesia","['electronics_store', 'car_repair', 'store', 'point_of_interest', 'establishment']"
All Audi Jakarta,-6.294055,106.8143371,"Unnamed Road, RT.13/RW.5, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Audi Super Wangi Pamulang ( Topron & MSL ),-6.3345048,106.7245816,"Perum Puri Pamulang blok. G3 No.18, Jl. Flamboyan III, Bambu Apus, Kec. Pamulang, Kota Tangerang Selatan, Banten 15415, Indonesia","['store', 'point_of_interest', 'establishment']"
AUDI,-6.187429,106.814428,"Pasar Tanah Abang Blok F Lantai 2 Los Aks #46 47, Jakarta Pusat, Kp. Bali, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240, Indonesia","['clothing_store', 'store', 'point_of_interest', 'establishment']"
AUDI AQUARIUM,-6.304486,106.680145,"Jalan Rawa Buntu Utara Sektor 1-2 Blok UA No 17A BSD City Serpong, Rw. Buntu, Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia","['pet_store', 'store', 'point_of_interest', 'establishment']"
Audi Racing Motor,-6.150575,106.728169,"GF , Puri Agung , JL. Bangun Nusa , Cengkareng Timur , Jakarta Barat , 11730 Cengkareng , DKI Jakarta, RT.2/RW.2, East Cengkareng, Cengkareng, West Jakarta City, Jakarta 11730, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Classic Hotel,-6.1614217,106.8296756,"Jl. Samanhudi No.43-45, RT.1/RW.7, Ps. Baru, Kec. Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710, Indonesia","['lodging', 'point_of_interest', 'establishment']"
Serba Classic Pintu Air,-6.1668224,106.8307725,"Nomor 6 Dan 7, Jl. Pintu Air Raya, RT.6/RW.1, Ps. Baru, Kec. Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710, Indonesia","['store', 'point_of_interest', 'establishment']"
Classic Fine Foods. PT,-6.169256,106.891821,"JL. Boulevard BGR, No 1, Kompleks Pergudangan BGR, 14240, RW.5, Klp. Gading Bar., jakarta, DKI Jakarta, Daerah Khusus Ibukota Jakarta 14240, Indonesia","['point_of_interest', 'establishment']"
Classic Intermark. PT,-6.2121467,106.6242839,"JL. MH Thamrin 79 RT 001/01, Tangerang, Cikokol, Tangerang, Tangerang City, Banten 15117, Indonesia","['premise', 'point_of_interest', 'establishment']"
Classic Global Tradelink,-6.1653519,106.8313772,"Jl. Pintu Air Raya No.21, RT.8/RW.1, Ps. Baru, Kec. Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710, Indonesia","['point_of_interest', 'establishment']"
Tangguh Motor Classic Cikarang,-6.2699147,107.1785688,"Jl. Urip Sumoharjo, RT.001/RW.001, Waluya, Kec. Cikarang Utara, Bekasi, Jawa Barat 17530, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
MR Classic - TGR,-6.3021333,106.7514048,"Jl. W R Supratman No.17, Cemp. Putih, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15412, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Classic. PT,-6.1355203,106.8265153,"Grand Boutique Centre Blok D/14, JL. Mangga Dua Raya, Ancol, Pademangan, RT.11/RW.5, Ancol, Jakarta Utara, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia","['point_of_interest', 'establishment']"
Team Timur Classic,-6.267057,107.054933,"Depan Saung Wulan, Jl. KH. Abu Bakar No.91, Setiadarma, Kec. Tambun Sel., Bekasi, Jawa Barat 17513, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Classic Carpets,-6.164897,106.8306792,"Jl. Pintu Air Raya A Ps. Baru No.22, RT.10/RW.8, Ps. Baru, Kec. Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia","['general_contractor', 'point_of_interest', 'establishment']"
The Classic Indonesia,-6.2982233,106.7838116,"Jalan Bona Vista Raya Blok B. 5 No.1, Lebak Bulus, Cilandak, RT.10/RW.6, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia","['restaurant', 'food', 'point_of_interest', 'establishment']"
Hardy Classic Car Interior,-6.2705337,106.9806436,"Jl. Raya Pekayon No.26, Jaka Setia, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17147, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Classic,-6.22465,106.80305,"Pasaraya Grande No.2 JL. Sultan Iskandarsyah 2, Melawai, Blok M, 12160 Jakarta, Indonesia, RT.1/RW.3, Gelora, Central Jakarta City, Jakarta 12160, Indonesia","['point_of_interest', 'establishment']"
Pemancingan Classics,-6.0271656,106.6982803,"jalan pipa pertamina pantai, Muara, Teluknaga, Tangerang, Banten 15510, Indonesia","['restaurant', 'food', 'point_of_interest', 'establishment']"
JENGGOT CLASSIC CIBITUNG,-6.250841,107.087776,"Jalan Raya Haji Bosih Selang Cau No.31, RT.2/RW.3, Wanasari, Kec. Cibitung, Bekasi, Jawa Barat 17530, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Ndank Classic,-6.2413267,106.6711433,"Bhayangkara (Jalan Lama) No.16-18, Paku Jaya, Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15326, Indonesia","['shopping_mall', 'point_of_interest', 'establishment']"
Poren Classic Custom,-6.5825653,106.820123,"Jalan Raden Kan'an No. 21 Tanah Baru, Tegal Gundil, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16154, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Classic design,-6.0764899,106.6690174,"Salembaran, Kosambi, Tangerang, Banten 15214, Indonesia","['point_of_interest', 'establishment']"
Zarief Classic Motors,-6.35594,106.8228311,"Jl. Kesatuan No.47-50, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630, Indonesia","['store', 'point_of_interest', 'establishment']"
Rangkuti Motor 2 Classic & Custom,-6.4247887,106.731764,"Jl. Raya Parung No.528, Parung, Kec. Parung, Bogor, Jawa Barat 16330, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
KIOS CLASSIC BEKASI KCB,-6.2286841,107.0883811,"Jl. Utama, Sumberjaya, Kec. Tambun Sel., Bekasi, Jawa Barat 17510, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
MR Classic Motor,-6.374809,106.8631614,"Jl. Raya Jakarta-Bogor No.5, Cisalak, Kec. Sukmajaya, Kota Depok, Jawa Barat 16416, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
KIOS CLASSIC BEKASI KCB,-6.2348648,107.0726007,"Jl. Griya Asri 2, Sumberjaya, Kec. Tambun Sel., Bekasi, Jawa Barat 17510, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
CLASSIC MOTOR STORE,-6.3682588,107.3779364,"Jalan Raya Kosambi Telagasari, Pancawati, Klari, Pancawati, Kec. Klari, Kabupaten Karawang, Jawa Barat 41371, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Classic Pusat Jok Kulit,-6.2554029,106.971466,"Jalan Perumahan Pondok Timur Mas No 12 Grand Galaxy City, Jaka Setia, Bekasi Selatan, Jaka Setia, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17147, Indonesia","['point_of_interest', 'establishment']"
Classic Emporium Indonesia. PT,-6.2662382,107.1423023,"JL. Jababeka, Kawasan Industri Jababeka No.17, Karangbaru, Kec. Cikarang Utara, Bekasi, Jawa Barat 17530, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Berkah Sedulur Classic,-6.2616229,106.9802747,"Gg. Setia Warga, Pekayon Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17148, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Vaporizer Jakarta Classic,-6.229263,106.856661,"Jl. Tebet Timur Dalam II No.35, RT.3/RW.3, Tebet Tim., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820, Indonesia","['store', 'point_of_interest', 'establishment']"
Classic Coffee,-6.5605506,106.7846554,"Jl. Pelita Jaya Ⅲ No.2, Kedung Jaya, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16164, Indonesia","['cafe', 'food', 'point_of_interest', 'establishment']"
Central Classic Custom,-6.3406403,106.7971019,"Jl. Bukit Cinere Raya No.58, RW.6, Gandul, Kec. Cinere, Kota Depok, Jawa Barat 16514, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Coffeeholic Classic,-6.3303145,107.3116291,"Telukjambe, Telukjambe Timur, Karawang Regency, West Java 41361, Indonesia","['cafe', 'food', 'point_of_interest', 'establishment']"
MR Classic - BGR,-6.5884142,106.772792,"Jalan Gunung Batu, Mayjen Ishak Blok, Gg. Mesjid 3 Rose No.30, Loji, Kec. Bogor Bar., Kota Bogor, Jawa Barat 16118, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
SMK Musik Perguruan Cikini ( Klasik ),-6.253575,106.835295,"Jalan Duren Tiga No.1A, RT.9/RW.5, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760, Indonesia","['point_of_interest', 'establishment']"
Classic Perfume,-6.136696,106.756887,"Jl. Kapuk Raya No.61A, RT.2/RW.3, Kapuk Muara, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14460, Indonesia","['clothing_store', 'store', 'point_of_interest', 'establishment']"
SURYA BROTHER Classic Custom,-6.1588182,106.7556474,"Jl. Perumahan Taman Kota, RT.16/RW.5, Kembangan Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia","['store', 'point_of_interest', 'establishment']"
Classic Perfume,-6.122545,106.717388,"Kav. PTB Jl. Yudistira Blok B4 No. 20, RT.4/RW.7, Tegal Alur, Kalideres, West Jakarta City, Jakarta 11820, Indonesia","['clothing_store', 'store', 'point_of_interest', 'establishment']"
JENGGOT CLASSIC 3 SETU,-6.3367312,107.0412943,"Jl. MT. Haryono No.120, Ciledug, Kec. Setu, Bekasi, Jawa Barat 17320, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
"ONTHELOTOMODIF, CLASSIC, CUSTOM VARIASI PARTS SHOP",-6.1561768,106.674986,"Jl. Halim Perdana Kusuma No.150, Batuceper, Kec. Batuceper, Kota Tangerang, Banten 15122, Indonesia","['shopping_mall', 'point_of_interest', 'establishment']"
D'Classic,-6.3622711,106.8218453,"Jalan Tegangan Tinggi #80 Rt 04 Rw 03 Kukusan, Depok, Kukusan, Kec. Beji, Kota Depok, Jawa Barat 16425, Indonesia","['point_of_interest', 'establishment']"
CV. Classic Garmindo,-6.2927653,106.8480565,"II No.58 A, Jl. Swadaya IA, RT.3/RW.9, Pejaten Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510, Indonesia","['home_goods_store', 'store', 'point_of_interest', 'establishment']"
Carpet Classic,-6.204583,106.7964193,"Jalan Palmerah Utara I No.28C, RT.2/RW.6, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420, Indonesia","['store', 'point_of_interest', 'establishment']"
CLASSIC BARBERHOUSE,-6.1745566,106.910469,"Jl. Acordion Blok M No.20, RT.5/RW.7, Pegangsaan Dua, Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","['hair_care', 'health', 'point_of_interest', 'establishment']"
Speed One Motor Classic Custom,-6.253595,106.925239,"Kios, Jalan Curug Raya, Jl. Permata Timur Raya No.5, RT.1/RW.8, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
d'classic guest house and kost,-6.1206299,106.1548013,"Jl. Yusuf Martadilaga No.16, benggala, Kec. Serang, Kota Serang, Banten 42112, Indonesia","['lodging', 'point_of_interest', 'establishment']"
Classic Interior Decoration,-6.1628402,106.5736558,"Jalan Raya Regency Blok EC8 #52 Gelam Jaya, Pasar Kemis, Kuta Jaya, Kec. Ps. Kemis, Tangerang, Banten 15560, Indonesia","['store', 'point_of_interest', 'establishment']"
Classic leather,-6.2554624,106.9707397,"Jl. Sedap Malam No.499, Jaka Setia, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17147, Indonesia","['point_of_interest', 'establishment']"
Martabak Classic,-6.3685357,106.9567887,"Jl. Ruko Sentra Eropa No.29, Ciangsana, Kec. Gn. Putri, Bogor, Jawa Barat 16968, Indonesia","['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Lapak Prima 17 Classic,-6.2291445,106.8387593,"22 A, Jl Rasamala VII RT.14/RW.13 No, No, RT.14/RW.13, Menteng Dalam, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870, Indonesia","['shopping_mall', 'point_of_interest', 'establishment']"
Warung Kopi Classic ☕🍲,-6.2328804,106.9373221,"Jl. Bina Karya No.30, RT.6/RW.1, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450, Indonesia","['cafe', 'food', 'point_of_interest', 'establishment']"
BOLS CLASSIC CUSTOM,-6.252037,106.698449,"Wiru Indah Pondok Aren, Jl. Dr. Setia Budi, Pd. Kacang Tim., Kec. Ciledug, Kota Tangerang Selatan, Banten 15226, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Classic Intermark,-6.1638982,106.8329146,"Jl. Pintu Air Raya No.22-A, RT.6/RW.1, Ps. Baru, Kec. Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710, Indonesia","['store', 'point_of_interest', 'establishment']"
Fiti Furni Classic Furniture,-6.2933955,106.8746567,"Jl. Bangun Cipta 1 No. F 34%2C, Bumi Harapan Permai Raya 1 No.6, RT.2/RW.6, Dukuh, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13550, Indonesia","['point_of_interest', 'establishment']"
Classic Point Garage,-6.2675255,106.7380672,"Jl. Bonjol No.117, Jurang Manggu Tim., Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15222, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
"Sekretariat BIDIC (Bikershood Innovation Classic) ""KARAWANG""",-6.393649,107.3891104,"Sumurkondang, Klari, Karawang Regency, West Java 41371, Indonesia","['point_of_interest', 'establishment']"
Classic Motor Ciputat,-6.311233,106.7465239,"Jl. H. Usman No.23, Cipayung, Kec. Ciputat, Kota Tangerang Selatan, Banten 15411, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Classic Music,-6.2844087,106.9115538,"Plaza Pd. Gede, Jl. Raya Pd. Gede Blok K.7, Jatiwaringin, Kec. Pondokgede, Kota Bks, Jawa Barat 17414, Indonesia","['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Percetakan & Digital Printing Classic Jaya Tangerang,-6.1288683,106.5888787,"Depan Pom Bensin Sulang, Jl. Raya Mauk No.72, Pd. Jaya, Kec. Sepatan, Tangerang, Banten 15520, Indonesia","['store', 'point_of_interest', 'establishment']"
Classic Beauty & Slimming Center Bekasi,-6.252828,106.9694265,"JL. Arjuna, Blok B No. 35, Jakasetia, Bekasi Selatan, Jaka Setia, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17147, Indonesia","['beauty_salon', 'point_of_interest', 'establishment']"
D.Classic,-6.2308454,106.8100999,"Jl. Tulodong Bawah, RT.3/RW.1, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia","['bar', 'point_of_interest', 'establishment']"
Classic BarberDY,-6.5336352,106.7997027,"Jl. Raya Cilebut, Cilebut Tim., Sukaraja, Bogor, Jawa Barat 16310, Indonesia","['point_of_interest', 'establishment']"
Datsun,-6.2789453,107.1676478,"Jalan Lemah Abang Raya No. 207, Cibarusah, Cikarang, Simpangan, Kec. Cikarang Utara, Bekasi, Jawa Barat 17530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Datsun Leuwiliang,-6.5739203,106.6326192,"Leuwiliang, Bogor, West Java 16640, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Nissan Datsun Bekasi Barat (Mimosa),-6.2333958,106.9896868,"No. 27, Jl. Jend. Sudirman No.KM, Kayuringin Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17144, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
NISSAN DATSUN TOMANG,-6.184183,106.789818,"Jl. Arjuna Utara No.4-44, RT.1/RW.1, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Datsun Leuwiliang - Yasmin,-6.5725604,106.629171,"No., Jl. Raya Leuwiliang No.47, Leuwiliang, Bogor, Jawa Barat 16640, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
