name,lat,long,formatted_address,types
Auto Point Bengkel,-6.275410099999999,106.7425879,"Jl. Nusa Jaya No.3, Pd. Ranji, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15412, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
AHASS 13311 (Bengkel Resmi Honda),-6.2691989,107.1777416,"Jl. Urip Sumoharjo, Tanjungsari, Kec. Cikarang Tim., Bekasi, Jawa Barat 17530, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Mobil BOS Ciledug,-6.2361854,106.7465705,"Jalan Bahagia Nomor 5 Rt 003 Rw 02 Kreo Selatan Larangan, Petukangan Utara, Pesanggrahan, RT.1, Petukangan Utara, Kec. Pesanggrahan, Kota Tangerang, Banten 15156, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Bengkel Mobil BOS Cibubur,-6.3889907,106.9454,"Jl. Alternatif Cibubur, Nagrak, Kec. Gn. Putri, Bogor, Jawa Barat 16967, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Ketok Magic Ary Motor,-6.258267399999999,106.8624654,"Jl. Raya Kalibata No.56, RT.2/RW.7, Cililitan, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel BAW,-6.1996812,106.7688801,"Jl. B No.17, RT.4/RW.1, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Motor,-6.2334045,106.8441777,"Jl. Prof. DR. Soepomo No.6, RT.1/RW.2, Menteng Dalam, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Mobilku (Honda Specialist),-6.2693078,106.8310617,"no., Jl. Warung Jati Barat Blok Darul Muslimin No.2, RT.4/RW.5, Kalibata, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Tigawe Lamindo,-6.574443899999999,106.8082472,"Padjadjaran Road No.91, Bantarjati, North Bogor, Bogor City, West Java 16153, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Mobil Budi Laksana Motor,-6.6523673,106.9084184,"Jl. Raya Puncak - Cianjur No.77, Cilember, Kec. Cisarua, Bogor, Jawa Barat 16750, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Sinar Alam Motor,-6.3701211,106.8338548,"Jl. Margonda Raya No.1-2, RT.2/RW.11, Kemiri Muka, Kec. Beji, Kota Depok, Jawa Barat 16424, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Asuransi Ramayana Tbk. PT (Bengkel Rekaan Tangerang),-6.29043,106.666167,"Metro Auto Care Serpong BSD City, JL. Pahlawan Seribu, No.3, Kav. Komersil III A, Lengkong Gudang, Tangerang, Kota Tangerang Selatan, Banten 15321, Indonesia","['insurance_agency', 'car_repair', 'point_of_interest', 'establishment']"
Bengkel Setya Jaya Motor,-6.269062,106.911804,"Jl. Raya Jatiwaringin No.45, RW.3, Jaticempaka, Kec. Pondokgede, Kota Bks, Jawa Barat 17411, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Pak Mani,-6.1941312,106.949387,"B, Jl. Pulau Sangiyang No.3, RT.4/RW.5, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
