name,lat,long,formatted_address,types
Audi Indonesia Dealer Resmi,-6.1245195,106.7534564,"Jl. Pantai Indah Selatan 1 Blok Da No.1A, RT.1/RW.6, Kapuk Muara, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14460, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Audi Kemayoran,-6.158127,106.8414413,"Jl. Angkasa, RT.5/RW.10, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom VW Audi Jakarta,-6.242513,106.862963,"Wisma Indomobil 1 Lt. 3, Jl. Letjen M.T. Haryono No.6, RW.6, Kp. Melayu, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Audi Wisma Indomobil - 081218018121,-6.242513,106.862963,"Jl MT Haryono kav 8, RW.6, Kp. Melayu, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Dealer Mobil Audi MT haryono,-6.2425402,106.8630534,"Jl. Letjen MT Haryono Kav. 8 Bidaracina Jatinegara Jakarta Timur DKI Jakarta, RW.6, Kampung Melayu, Jatinegara, RW.6, Kp. Melayu, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Audi All Jakarta,-6.1745127,106.8651682,"1, RT.1/RW.8, East Cempaka Putih, Cempaka Putih, Central Jakarta City, Jakarta 10510, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT. Garuda Mataram Motor,-6.2427873,106.8645647,"Wisma Indomobil Kav Jendral MT Haryono No4, MT Haryono Street No.11, RW.6, Kampung Melayu, Jatinegara, East Jakarta City, Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Sales Mobil Audi,-6.2424664,106.8636189,"Wisma Indomobil 1 Lt. 3, RW.6, Kp. Melayu, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Audi VW jakarta,-6.2929539,106.7846692,"Gedung Metropolitan Tower, Jalan R.A.Kartini, T. B. Simatupang, Gang C 1, Gg. RW No.RT.10, RT.10/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12320, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Irwan Audi Santoso,-6.293938,106.825268,"Jl. R.A.Kartini Jl. TB Simatupang No.Kav 14, RT.7/RW.4, Jati Padang, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Andalan Motor Pondok Indah,-6.2407922,106.7833723,"Jl. Sultan Iskandar Muda No.8-9, RT.3/RW.2, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Dealer Chevrolet Cibubur ( Divisi Sales ),-6.375798,106.913044,"Khusus Ibukota Jakarta, Jl. Alternatif Cibubur KM 2 No.22 Jatikarya Jatisampurna Kota Bekasi Daerah, Jatikarya, Kec. Jatisampurna, Kota Bks, Jawa Barat 17435, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Andalan Motor Samanhudi,-6.1595756,106.8355937,"Jl. Samanhudi No.43, RT.5/RW.3, Ps. Baru, Kec. Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Chevrolet,-6.252269,106.865307,"Chevrolet Sandjungan, Jl. Dewi Sartika No.295, RT.4/RW.5, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Chevrolet Trax,-6.259432,106.6529549,"chevrolet prima Serpong, Jl. Raya Serpong Sebrang RS Ashobirin No.23, Pondok Jagung, North Serpong, South Tangerang City, Banten 16423, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Cakra Adi Mandiri Bogor,-6.5764012,106.8077862,"Padjadjaran Road No.230, Bantarjati, North Bogor, Bogor City, West Java 16128, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Chevrolet,-6.3727359,106.8331012,"Jl. Margonda Raya No.356, Samping, Margo City, Kota Depok, Jawa Barat 16424, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
WULING PRIMA AUTOWORLD,-6.1642993,106.667532,"Km. 21, Poris Plawad, Kec. 11112, Daan Mogot Road, Poris Plawad, Batuceper, Tangerang City, Banten 15122, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT. Luminary Armada Nusantara,-6.243832,106.8630529,"Jalan Letjen MT. Haryono No. 29, Kav. 28 6 1, RT.6/RW.1, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Dealer Chevrolet Jakarta Andalan Pondok Indah,-6.2407931,106.7830582,"Jl. Sultan Iskandar Muda No.8-9, RT.3/RW.2, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Ahmad Farid Sales Marketing Penjualan Mobil Baru Chevrolet,-6.24086,106.783145,"Jl. Arteri Pondok Indah No. 8-9, Kebayoran Lama, Jakarta Selatan, DKI, Jakarta, RT.3/RW.2, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Prima Auto World Depok,-6.3728628,106.8330533,"Jl. Margonda Raya No.28, Depok, Kec. Beji, Kota Depok, Jawa Barat 16423, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT.Smart Chevrolet,-6.3813377,106.9271401,"Ruko Kawasan Niaga Citra Grand Cibubur, Jl. Alternatif Cibubur, Jatisampurna, Kec. Jatisampurna, Kota Bks, Jawa Barat 17435, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom Chevrolet Bogor,-6.5788708,106.8071121,"Padjadjaran Road No.230, Bantarjati, North Bogor, Bogor City, West Java 16128, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Chevrolet Cinere,-6.3385225,106.7803098,"Cinere, Depok City, West Java 16514, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Chevrolet Automotive Display,-6.2228078,106.6521453,"Jl. Jalur Sutera Bar. No.16, Panunggangan Tim., Kec. Pinang, Kota Tangerang, Banten 15143, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Bengkel Chevrolet,-6.5804173,106.8183243,"Achmad Adnawijaya Street No.17-42, Tegal Gundil, North Bogor, Bogor City, West Java 16152, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Chevrolet Jakarta Kebon Jeruk (PT. Sun Motor Jakarta),-6.196725,106.76862,"Jl. Panjang No.1A, RT.4/RW.10, Kb. Jeruk, Kec. Kb. Jeruk, Jakarta, Daerah Khusus Ibukota Jakarta 11530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Mentari Motor Chevrolet,-6.2707133,106.830534,"Jl. Warung Jati Barat No.405, RT.10/RW.5, Kalibata, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Sales Chevrolet Jakarta Selatan,-6.24086,106.783145,"Jl. Sultan Iskandar Muda No.8-9, RT.3/RW.2, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
CHEVROLET NUSANTARA CIBUBUR,-6.3825215,106.9269809,"Jl. Alternatif Cibubur No.22, Cibubur, Kec. Jatisampurna, Kota Bks, Daerah Khusus Ibukota Jakarta 17435, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Chevrolet Kranggan / Tnk,-6.364618,106.91956,"Jl. Kranggan Permai Raya No.03, RT.01/RW.10, Jatiraden, Kec. Jatisampurna, Kota Bks, Jawa Barat 17433, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
AAC Motor CHEVROLET,-6.2676101,106.9950791,"Jalan Siliwangi Raya No.225, Sepanjang Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17116, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Dieng Motor (Chevrolet),-6.248283,106.9750848,"Jalan Inspeksi Saluran No.12, Jakasampurna, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17145, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Showroom ANDI chevrolet Seken,-6.1573196,106.9163942,"No.80, Jl. Raya Bekasi No.2, RW.3, Pegangsaan Dua, Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia","['store', 'point_of_interest', 'establishment']"
BENGKEL CHEVROLET - MULAND MOTOR,-6.331814,107.176214,"Jayamukti, Central Cikarang, Bekasi, West Java 17530, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Toko Sperpart Chevrolet Opel Peugeot didepok,-6.39831,106.790143,"Jl. Jagal Gg Aula Anur No.93, Rangkapan Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16412, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
BENGKEL OPEL CHEVROLET,-6.3711418,106.8828592,"Jl. Radar Auri No.23, Cisalak Ps., Kec. Cimanggis, Kota Depok, Jawa Barat 16452, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Chevrolet AK Putera Bintaro Jaya,-6.2728425,106.6985868,"Parigi Baru, Pondok Aren, South Tangerang City, Banten 15228, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Dealer CHEVROLET,-6.3759619,106.9129593,"Jatikarya, Jatisampurna, Bekasi City, West Java 17435, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Bengkel ABM Opel/Chevrolet,-6.3701735,107.1136043,"Jl. Mbah Kilong No.1, Sukadami, Cikarang Pusat, Sukadami, Kec. Cikarang Pusat, Bekasi, Jawa Barat 17530, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Chevrolet bintaro,-6.2699989,106.6969285,"Jl. CBD blok CE No B-03, Parigi, Kec. Pd. Aren, Jakarta, Daerah Khusus Ibukota Jakarta 15227, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Bengkel 7 Umum dan Spesialis,-6.250245,107.065046,"Jalan Kali Baru yapink rt 005 rw 02 no 3, Jl. Mangunjaya, Mangunjaya, Kec. Tambun Sel., Bekasi, Jawa Barat 17510, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Service AC Mobil Chevrolet - DokterMobil SERPONG,-6.2434696,106.6201966,"RUKO Paramount Dotcom Blok Orange no.5 Gading Serpong Phone/WA: 0813-1991-2289, Klp. Dua, Kec. Klp. Dua, Tangerang, Banten 15810, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Chevrolet Bintaro,-6.2730181,106.6985921,"Jl. CBD Blok CE No. B-03 Perigi Lama Pondok Aren Parigi Pondok Aren Tangerang Selatan Banten 15227 ID, Jl. Emerald Boulevard, Parigi, Pondok Aren, South Tangerang City, Banten 15227, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Prima Fatmawati,-6.2675765,106.7976129,"Jalan RS Fatmawati No.45A-E, RT.6/RW.5, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Bengkel Opel Chevrolet Depok Pandit Jaya Motor (PJM),-6.3863564,106.844335,"Jl. Waru Jaya No.133A, RT.08/RW.21, Mekar Jaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16411, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Megajaya Motor Chevrolet Opel,-6.1504285,106.843747,"Pasar Mobil Kemayoran Blok A No. 30A, Jalan Industri Raya, Pademangan Timur, Pademangan, RW.10, Pademangan Tim., Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14410, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Chevrolet,-6.3709802,106.8828686,"Jl. Radar Auri No.23 4 11, Mekarsari, Kec. Cimanggis, Kota Depok, Jawa Barat 16452, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Jaya Champion Chevrolet,-6.175776,106.840542,"Plaza Atrium, Lantai 5 Blok B 54 Senen, Jl. St. Senen, RW.2, Senen, Jakarta Pusat, DKI Jakarta, Daerah Khusus Ibukota Jakarta 11410, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Chevrolet,-6.1510619,106.83684,"Jl. Gn. Sahari 11 Dalam No.21, RT.7/RW.3, Gn. Sahari Utara, Kec. Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Andalan Chevrolet,-6.1573523,106.9164136,"No.80, Jl. Pegangsaan Dua No.Km.3 No.80, RW.3, Pegangsaan Dua, Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Chevrolet MT Haryono,-6.2425799,106.8572811,"RT.8/RW.9, East Tebet, Tebet, South Jakarta City, Jakarta 12820, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Ac Chevrolet,-6.2702514,106.8084628,"RT.13/RW.2, South Cipete, Cilandak, South Jakarta City, Jakarta 12410, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT. Sun Motor Kebon Jeruk,-6.1965042,106.7685459,"Jl. Panjang No.1, RT.4/RW.10, Kedoya Utara, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Devisi Sales Chevrolet Depok,-6.370491,106.835223,"Jl. Margonda Raya No.28, Kemiri Muka, Kec. Beji, Kota Depok, Jawa Barat 16431, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Chevrolet Royal Motor,-6.1776795,106.6572523,"Jl. Permata Raya No.68, Tanah Tinggi, Kec. Tangerang, Kota Tangerang, Banten 15119, Indonesia","['food', 'store', 'point_of_interest', 'establishment']"
Bengkel Otomotif Daewoo-Chevrolet SPAM,-6.2653043,106.9880822,"Blok, Jl. Delta Tim. II Blok B No.11, Pekayon Jaya, Bekasi Selatan, Bekasi City, West Java 17148, Indonesia","['electronics_store', 'store', 'point_of_interest', 'establishment']"
Sun Motor Chevrolet Kebon Jeruk,-6.1964724,106.7684938,"Jl. Panjang No.1, RT.4/RW.10, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
GGKars Garasi Gempol Karawangs (Spesialis Opel - Chevrolet),-6.3046334,107.2869018,"Gg. Masjid Albarkah, Sukamakmur, Kec. Telukjambe Tim., Kabupaten Karawang, Jawa Barat 41361, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Fontana Indah Motor,-6.1490696,106.8367254,"Jl. Gn. Sahari XI No.21, RT.7/RW.3, Gn. Sahari Utara, Kec. Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720, Indonesia","['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Muland Bengkel Chevrolet,-6.3318181,107.1762084,"Jayamukti, Central Cikarang, Bekasi, West Java 17530, Indonesia","['electronics_store', 'store', 'point_of_interest', 'establishment']"
Bengkel SBM chevrolet,-6.1949185,106.9679563,"RT.7/RW.5, Ujung Menteng, Cakung, East Jakarta City, West Java 17132, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Chris Motor Spesialis Chevrolet,-6.250322,106.943546,"RT.6/RW.12, Pondok Kelapa, Duren Sawit, East Jakarta City, Jakarta 13450, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Toko chevrolet opel peugeot,-6.402654,106.833754,"Jl. Tole Iskandar No.59, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16412, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Andi. S Motor (Opel Blazer Chevrolet),-6.3700572,107.1138065,"Jl. Raya Serang - Cibarusah No.32, Sukadami, Cikarang Sel., Bekasi, Jawa Barat 17330, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
KD motors Sparepart Chevrolet,-6.382887,106.713831,"Jl. Permata, Rawakalong, Kec. Gn. Sindur, Bogor, Jawa Barat 16340, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Detroit Autoworks,-6.346556,106.832434,"Jl. Lenteng Agung Raya No.69, RT.7/RW.3, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
"PATRIOT MOTOR - Service Mobil Chevrolet, Mitsubishi, Suzuki",-6.2434517,106.9673435,"Jalan Patriot no 62 Jakasampurna Kranji, Tanjakan, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17145, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Garasi Elang CS - Spesialis Ford Dan Chevrolet,-6.5613981,106.8074455,"Jl. Mulia Terusan No.2c, Kedung Badak, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16164, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Daihatsu,-6.1760331,106.6180783,"Jl. Samaun No.11, RT.3/RW.2, Sumur Pacing, Kec. Karawaci, Kota Tangerang, Banten 15114, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT. Astra International Daihatsu Cabang Serang,-6.1203525,106.1809398,"Promo Daihatsu 085773403174, Jl. Jend. Sudirman No.45, Panancangan, Kec. Cipocok Jaya, Kota Serang, Banten 42118, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Daihatsu,-6.147949,106.832272,"Jakarta, RT.13/RW.10, Mangga Dua Sel., Kec. Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Astrido Daihatsu,-6.1628573,106.7745959,"Daan Mogot Road No.234, RT.13/RW.3, Wijaya Kusuma, Grogol petamburan, West Jakarta City, Jakarta 11460, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Daihatsu,-6.2230216,107.0817423,"Jl. Kencana 8 Blok G6 No.11, RT.8/RW.7, Sumberjaya, Kec. Tambun Sel., Bekasi, Jawa Barat 17510, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Daihatsu,-6.2308233,106.8399623,"Jl. Flamboyan II No.49, RT.2/RW.10, Menteng Dalam, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Daihatsu,-6.2553397,106.8325872,"Jl. Jatiluhur No.6, RT.7/RW.1, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Daihatsu,-6.270715,106.868625,"GF , Lippo Plaza Kramat Jati , JL. Raya Bogor km 19 , Kramat Jati, 13510 Jakarta Timur, DKI Jakarta, RT.14/RW.6, Kramat Jati, Kramatjati, East Jakarta City, Jakarta 13510, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Bengkel Daihatsu,-6.332927,107.14071,"Cibatu, South Cikarang, Bekasi, West Java 17530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Astra Daihatsu Service Center,-6.1257277,106.7303401,"Jalan Lingkar Luar Barat No. 1, RT.12 / RW.11, Cengkareng Timur, Cengkareng, RT.9/RW.11, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
DAIHATSU,-6.1878857,106.7363642,"Sentra Niaga Puri Indah, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Jakarta, Daerah Khusus Ibukota Jakarta 11510, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
SHOWROOM DAIHATSU,-6.2318405,106.8674073,"Jalan Otista III No.1a, Kampung Melayu, Jatinegara, RT.8/RW.9, Kp. Melayu, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Astra Daihatsu Outlet Kosambi Karawang,-6.368863,107.3772996,"Jl. Raya Kosambi - Telagasari, Duren, Kec. Klari, Kabupaten Karawang, Jawa Barat 41371, Indonesia","['store', 'point_of_interest', 'establishment']"
Astra Daihatsu Cibinong: Aris Heryanto,-6.4734373,106.8479211,"Jl. Raya Jakarta-Bogor KM.43, Pabuaran, Cibinong, Bogor, Jawa Barat 16916, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
daihatsu sales,-6.1308245,106.7166615,"Jl. Taman Palem Lestari No.26, RT.9/RW.15, Tegal Alur, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11820, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
sales daihatsu,-6.1765536,106.7451476,"Jalan Kembangan Utara No.6C 1 2, RT.3/RW.3, Kembangan Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Daihatsu Jakarta Pusat,-6.1608619,106.8248676,"Jl. Sukarjo Wiryopranoto No.73, RT.7/RW.1, Maphar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11160, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Dealer Daihatsu Bekasi,-6.2872558,107.036463,"Mustika Jaya, Bekasi City, West Java 17158, Indonesia","['store', 'point_of_interest', 'establishment']"
Marketing Astra Daihatsu Cibinong,-6.4732639,106.8477599,"Jalan Raya Jakarta - Bogor KM.43, Pabuaran, Cibinong, Pabuaran, Cibinong, Bogor, Jawa Barat 16916, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Astra Daihatsu Pilihan Keluarga,-6.2730037,106.9921294,"Jl. Raya Siliwangi No.180-181, Sepanjang Jaya, Kec. Rawalumbu, Kota Bks, Jawa Barat 17116, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Ferrari Jakarta Showroom,-6.2919748,106.7964021,"Wisma MRA Lantai Dasar, Jalan Tb. Simatupang No.19, Cilandak Barat, Cilandak, RT.7/RW.9, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
FERRARI Audio & Variasi,-6.2549623,106.619588,"Kompleks Bursa Mobil Summarecon blok H no. 9, Curug Sangereng, Kec. Klp. Dua, Tangerang, Banten 15810, Indonesia","['electronics_store', 'store', 'point_of_interest', 'establishment']"
Ferrari Motor,-6.122278,106.1724553,"Jl. KH Abdul Fatah Hasan, Sumurpecung, Kec. Serang, Kota Serang, Banten 42118, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Ferrari Cellular,-6.129312,106.899172,"1 No., Jl. Alur Laut No.8, RT.1/RW.3, Rawabadak Sel., Jakarta Utara, DKI Jakarta, Daerah Khusus Ibukota Jakarta 14230, Indonesia","['store', 'point_of_interest', 'establishment']"
